timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950027925,4311,update time entry desription,200,OK,user time Entries 1-13,text,true,,289,481,59,59,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4311,0,0
1599950030954,1383, login ,200,OK,user time Entries 1-61,text,true,,459,276,59,59,http://localhost:3000/api/user/login,1383,0,1
1599950031079,1389, login ,200,OK,user time Entries 1-62,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1389,0,0
1599950027833,4637,add time entry,200,OK,user time Entries 1-29,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,4637,0,0
1599950028040,4451,add time entry,200,OK,user time Entries 1-31,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,4451,0,0
1599950031329,1455, login ,200,OK,user time Entries 1-64,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1455,0,1
1599950028401,4384,add time entry,200,OK,user time Entries 1-32,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4384,0,0
1599950028590,4197,add time entry,200,OK,user time Entries 1-33,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4197,0,0
1599950031205,1673, login ,200,OK,user time Entries 1-63,text,true,,459,276,63,63,http://localhost:3000/api/user/login,1673,0,0
1599950028404,4478,update time entry desription,200,OK,user time Entries 1-15,text,true,,289,481,63,63,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4478,0,0
1599950031580,1406, login ,200,OK,user time Entries 1-66,text,true,,459,276,63,63,http://localhost:3000/api/user/login,1406,0,0
1599950028667,4322,update time entry desription,200,OK,user time Entries 1-14,text,true,,289,481,63,63,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4322,0,0
1599950028820,4213,update time entry desription,200,OK,user time Entries 1-17,text,true,,289,481,62,62,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4213,0,0
1599950031454,1687, login ,200,OK,user time Entries 1-65,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1686,0,0
1599950031828,1401, login ,200,OK,user time Entries 1-68,text,true,,459,276,63,63,http://localhost:3000/api/user/login,1401,0,0
1599950031706,1616, login ,200,OK,user time Entries 1-67,text,true,,459,276,63,63,http://localhost:3000/api/user/login,1616,0,1
1599950028924,4400,add time entry,200,OK,user time Entries 1-35,text,true,,410,605,63,63,http://localhost:3000/api/userTimeEntry/addTimeEntry,4400,0,0
1599950028948,4378,update time entry desription,200,OK,user time Entries 1-21,text,true,,289,481,63,63,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4378,0,0
