timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950242388,6567,add time entry,200,OK,user time Entries 1-50,text,true,,410,605,82,82,http://localhost:3000/api/userTimeEntry/addTimeEntry,6567,0,0
1599950243012,5944,add time entry,200,OK,user time Entries 1-60,text,true,,410,605,82,82,http://localhost:3000/api/userTimeEntry/addTimeEntry,5944,0,0
1599950242701,6383,update time entry desription,200,OK,user time Entries 1-21,text,true,,289,481,82,82,http://localhost:3000/api/userTimeEntry/updateTimeEntry,6383,0,0
1599950242097,6989,add time entry,200,OK,user time Entries 1-48,text,true,,410,605,81,81,http://localhost:3000/api/userTimeEntry/addTimeEntry,6989,0,0
1599950240898,8251,update time entry desription,200,OK,user time Entries 1-18,text,true,,289,481,81,81,http://localhost:3000/api/userTimeEntry/updateTimeEntry,8251,0,0
1599950242666,6580,add time entry,200,OK,user time Entries 1-56,text,true,,410,605,80,80,http://localhost:3000/api/userTimeEntry/addTimeEntry,6580,0,0
1599950244481,4765,add time entry,200,OK,user time Entries 1-68,text,true,,410,605,80,80,http://localhost:3000/api/userTimeEntry/addTimeEntry,4765,0,0
1599950242694,6657,update time entry desription,200,OK,user time Entries 1-22,text,true,,289,481,80,80,http://localhost:3000/api/userTimeEntry/updateTimeEntry,6657,0,0
1599950242487,6893,add time entry,200,OK,user time Entries 1-52,text,true,,410,605,79,79,http://localhost:3000/api/userTimeEntry/addTimeEntry,6893,0,0
1599950242810,6755,add time entry,200,OK,user time Entries 1-59,text,true,,410,605,79,79,http://localhost:3000/api/userTimeEntry/addTimeEntry,6755,0,0
1599950243329,6404,update time entry desription,200,OK,user time Entries 1-24,text,true,,289,481,79,79,http://localhost:3000/api/userTimeEntry/updateTimeEntry,6404,0,0
1599950242391,7344,update time entry desription,200,OK,user time Entries 1-23,text,true,,289,481,78,78,http://localhost:3000/api/userTimeEntry/updateTimeEntry,7344,0,0
1599950243437,6304,add time entry,200,OK,user time Entries 1-65,text,true,,410,605,77,77,http://localhost:3000/api/userTimeEntry/addTimeEntry,6304,0,0
1599950242694,7047,update time entry desription,200,OK,user time Entries 1-19,text,true,,289,481,77,77,http://localhost:3000/api/userTimeEntry/updateTimeEntry,7047,0,0
1599950243901,5927,add time entry,200,OK,user time Entries 1-64,text,true,,410,605,76,76,http://localhost:3000/api/userTimeEntry/addTimeEntry,5927,0,0
1599950244304,5578,add time entry,200,OK,user time Entries 1-71,text,true,,410,605,76,76,http://localhost:3000/api/userTimeEntry/addTimeEntry,5578,0,0
1599950244574,5308,add time entry,200,OK,user time Entries 1-73,text,true,,410,605,76,76,http://localhost:3000/api/userTimeEntry/addTimeEntry,5308,0,0
1599950244845,5098,update time entry desription,200,OK,user time Entries 1-30,text,true,,289,481,76,76,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5098,0,0
1599950243213,6862,add time entry,200,OK,user time Entries 1-58,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,6862,0,0
1599950244217,5872,add time entry,200,OK,user time Entries 1-69,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,5872,0,0
1599950245898,4257,add time entry,200,OK,user time Entries 1-97,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,4257,0,0
1599950243991,6253,add time entry,200,OK,user time Entries 1-63,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,6253,0,0
1599950243723,6621,add time entry,200,OK,user time Entries 1-66,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,6621,0,0
1599950244774,5846,add time entry,200,OK,user time Entries 1-74,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,5846,0,0
1599950243101,7615,add time entry,200,OK,user time Entries 1-55,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,7615,0,0
1599950244683,6223,add time entry,200,OK,user time Entries 1-75,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,6223,0,0
1599950244112,6800,update time entry desription,200,OK,user time Entries 1-25,text,true,,289,481,75,75,http://localhost:3000/api/userTimeEntry/updateTimeEntry,6800,0,0
